date,close,open,high,low,ma20,ma60,ret_1d,ret_5d,ret_20d,rolling_high_20d,drawdown_20d,close_vs_ma20_score,ma20_vs_ma60_score,return_5d_score,return_20d_score,drawdown_20d_score,price_trend_score_raw,price_trend_score,price_trend_label
2025-09-18,8008.43,8065.74,8068.01,7993.52,7860.835000000001,7510.6483333333335,-0.002087180599064431,0.033625885723873594,0.00813209748949828,8068.01,-0.007384720643628384,74.08199637824737,88.31267895425815,74.08392381591572,55.52390891211592,92.61527935637162,76.70966768767644,77.0,Healthy Uptrend
2025-09-19,8051.12,7996.2,8051.12,7983.36,7868.8555,7530.347500000001,0.0053306328456388385,0.025090208121659296,0.020328969129520535,8068.01,-0.0020934530324082656,76.58138562844368,87.47625358590676,68.3934720811062,60.80921995612557,97.90654696759174,77.43421119140903,77.0,Healthy Uptrend
2025-09-22,8040.04,8082.26,8087.93,8005.35,7877.915000000001,7550.479166666667,-0.0013762060433827328,0.012966919991130199,0.02305553611533484,8087.93,-0.005921168951758982,75.28984191883254,86.68311613777274,60.42849799423463,61.990732316645094,94.07883104824101,75.04992416126075,75.0,Healthy Uptrend
2025-09-23,8125.2,8066.29,8125.2,8039.95,7887.8295,7570.9425,0.010591987104541678,0.021048795506239282,0.025014791387816926,8125.2,0.0,80.04662974776517,85.92784352806798,65.69919700415952,62.83974293472067,100.0,78.06175064738655,78.0,Healthy Uptrend
2025-09-24,8126.56,8161.28,8169.02,8077.84,7898.869499999999,7590.923833333333,0.0001673804952493363,0.012632738455710557,0.027929003663151875,8169.02,-0.005197685891330961,79.4128536368402,85.28380691388386,60.211279996211864,64.10256825403248,94.80231410866904,76.28268046773718,76.0,Healthy Uptrend
2025-09-25,8040.67,8130.02,8146.09,8022.98,7904.094,7609.679,-0.010569047665925146,0.004025757857657464,0.013166284030856179,8169.02,-0.015711798967318003,72.95936004809667,84.3447713103273,54.61674260747735,57.70538974670434,85.7161507745115,71.1247729029631,71.0,Healthy Uptrend
2025-09-26,8099.33,8051.76,8099.33,8035.0,7911.456,7629.980333333334,0.007295411949501673,0.00598798676457446,0.01851588701838125,8169.02,-0.008531011063750649,76.87354135572515,83.44537301341231,55.8921913969734,60.023551041298546,91.46898893624935,73.25227548928503,73.0,Healthy Uptrend
2025-09-29,8123.25,8139.58,8157.33,8100.02,7926.093999999999,7650.733666666667,0.0029533307076017312,0.010349450997756193,0.03738718777496697,8169.02,-0.005602875253090334,77.43714747768576,82.995681547055,58.72714314854153,67.95487510998679,94.39712474690967,75.35843700096677,75.0,Healthy Uptrend
2025-09-30,8061.06,8137.63,8150.34,8042.82,7942.343500000001,7670.664833333333,-0.007655802788292809,-0.00789395953330374,0.042009702600933174,8169.02,-0.01321578353339814,71.21046640704965,82.70893870151069,47.26362428001776,69.80388104037327,87.5881623499514,70.72249784454725,71.0,Healthy Uptrend
2025-10-01,8043.82,8069.94,8093.69,8034.25,7954.455499999999,7689.713000000001,-0.0021386765512229067,-0.01018142978086678,0.031050120616592958,8169.02,-0.015326195798272102,68.42589099907593,82.21406897760669,45.89114213147993,65.42004824663718,86.00535315129592,68.67305552254561,69.0,Recovery / Constructive Trend
2025-10-02,8071.08,8070.42,8109.44,8059.05,7963.7165,7709.157833333334,0.0033889370970510146,0.0037820231398626447,0.023487609468086035,8169.02,-0.011989198214718555,70.11118678069467,81.51014755243374,54.45831504091072,62.17796410283728,88.50810133896108,70.48006067982067,71.0,Healthy Uptrend
2025-10-03,8118.3,8099.65,8118.3,8076.6,7976.264,7728.730833333334,0.005850518146270467,0.0023421690436122855,0.031897652958111644,8169.02,-0.006208823090162574,73.3555007707869,81.0138302138223,53.522409878347986,65.75906118324465,93.79117690983743,72.20756662883167,72.0,Healthy Uptrend
2025-10-06,8139.89,8155.37,8176.31,8104.55,7994.916,7747.639500000001,0.002659423770986491,0.00204844120272063,0.04802976753767618,8176.31,-0.004454332088680624,73.59995527157504,80.95818313435981,53.33148678176841,72.21190701507047,95.54566791131937,73.37218256480865,73.0,Healthy Uptrend
2025-10-07,8169.28,8182.66,8217.05,8153.71,8021.95,7766.336833333334,0.0036106139026448325,0.013425033432327593,0.07087538997981269,8217.05,-0.005813521884374451,73.77439400644481,81.4564821325781,60.726271731012936,81.35015599192508,94.18647811562555,76.26286429163186,76.0,Healthy Uptrend
2025-10-08,8166.03,8201.14,8224.64,8044.93,8045.301000000001,7784.151500000001,-0.00039783187747266524,0.015193030177204303,0.060659747162297384,8224.64,-0.007126147770601499,71.2546130965142,81.77443585212856,61.875469615182794,77.26389886491896,92.8738522293985,75.07205686770065,75.0,Healthy Uptrend
2025-10-09,8250.94,8187.7,8272.63,8159.94,8070.4529999999995,7802.659333333333,0.010397953473107568,0.02228450219797118,0.06492597994295246,8272.63,-0.0026218989607897925,76.18196215255828,82.16041001063829,66.52300146531412,78.97039197718098,97.37810103921021,78.28266034198805,78.0,Healthy Uptrend
2025-10-10,8257.86,8259.08,8270.33,8194.05,8090.642999999999,7820.423333333334,0.0008386923186933792,0.017190791175492492,0.0514128998250587,8272.63,-0.001785405608615176,75.33397469150488,82.27653703316135,63.174014264070124,73.56515993002348,98.21459439138482,76.66036294719783,77.0,Healthy Uptrend
2025-10-13,8227.2,8169.65,8288.28,8133.63,8105.147,7836.093,-0.0037128263254644356,0.010726189174546708,0.03654726147519516,8288.28,-0.00736944215205082,71.29402711634975,82.16761146147705,58.97202296345536,67.61890459007806,92.63055784794918,73.13040706627189,73.0,Healthy Uptrend
2025-10-14,8066.52,8269.48,8284.91,7974.03,8110.588000000001,7848.669666666667,-0.019530338389731616,-0.012578831916643773,0.01367480553426259,8288.28,-0.026755852842809347,56.01551289088617,81.68552407331536,44.452700850013734,57.925749064847125,77.433110367893,62.548748452113806,63.0,Recovery / Constructive Trend
2025-10-15,8051.17,8107.3,8132.52,7936.37,8111.8875,7859.552666666667,-0.0019029271606592069,-0.014065586337547065,0.0032385566429662394,8288.28,-0.028607865564387325,54.51099800549912,81.05274778573063,43.560648197471764,53.403374545285374,76.04410082670951,60.9435322520405,61.0,Recovery / Constructive Trend
2025-10-16,8124.76,8064.68,8148.04,8030.78,8117.704,7872.553,0.00914028644284004,-0.015292803001839772,0.01452594328726109,8288.28,-0.01972906320732415,60.65190847067109,80.56998091978545,42.82431819889614,58.2945754244798,82.70320259450689,63.91743798404958,64.0,Recovery / Constructive Trend
2025-10-17,7915.66,8132.75,8140.6,7854.31,8110.931,7879.9935,-0.025736144821508655,-0.04143930752035041,-0.016824988324605772,8288.28,-0.04495745800093631,42.34496960542097,79.6534067572518,29.280346239824794,46.279503969634035,63.78190649929777,51.793028064279085,52.0,Repair Phase
2025-10-20,8088.98,7988.45,8117.27,7937.38,8113.378,7889.294833333333,0.02189583686009744,-0.016800369506028923,0.006087034392863622,8288.28,-0.02404600230687204,57.79476974120193,79.20172343666792,41.919778296382646,54.637714903574235,79.46549826984597,61.665024503324815,62.0,Recovery / Constructive Trend
2025-10-21,8238.08,8165.69,8238.08,8161.19,8119.022,7900.871166666667,0.018432484689046236,0.021268155288773682,0.0138925811056958,8288.28,-0.006056745187180024,70.99806109652118,78.80549237745443,65.84543685918246,58.02011847913485,93.94325481281997,72.26722204830868,72.0,Healthy Uptrend
2025-10-22,8152.55,8235.7,8261.84,8141.99,8120.321500000001,7909.8341666666665,-0.010382273539465525,0.01259195868426577,0.0031981551849737944,8288.28,-0.016376135941353342,62.976652463821786,78.30542011995416,60.18477314477275,53.38586724682198,85.21789804398499,67.03597528951141,67.0,Recovery / Constructive Trend
2025-10-23,8274.35,8179.88,8292.89,8179.61,8132.005500000001,7920.774833333334,0.014940110762890146,0.018411620774029025,0.029062254762352024,8292.89,-0.0022356500568557758,73.12817299496416,78.33396486526395,63.967553503118864,64.59364373035254,97.76434994314423,73.78093536929632,74.0,Healthy Uptrend
2025-10-24,8271.72,8294.89,8351.06,8271.72,8140.625000000002,7932.805333333334,-0.0003178497404631164,0.04498171978078891,0.021284476617201564,8351.06,-0.009500590344219795,72.0778502879077,78.09874993360916,81.65447985385927,61.22327320078735,90.49940965578021,75.71237048624256,76.0,Healthy Uptrend
2025-10-27,8117.15,8322.22,8354.67,7959.17,8140.3200000000015,7943.352166666667,-0.018686560957092313,0.0034825157189164457,-0.000750930969747321,8354.67,-0.02842960882955281,57.912694668841716,77.39828155673916,54.263635217295686,51.744683470285906,76.17779337783539,62.95558769162287,63.0,Recovery / Constructive Trend
2025-10-28,8092.63,8144.42,8151.33,8039.85,8141.8985,7952.599833333335,-0.003020764677257315,-0.017655813004971987,0.003916358394553621,8354.67,-0.031364494348669614,55.56243137477909,76.90168439465667,41.40651219701681,53.6970886376399,73.9766292384978,59.627679169997016,60.0,Recovery / Constructive Trend
2025-10-29,8166.22,8107.38,8169.14,8042.63,8148.018500000001,7964.292666666666,0.009093459110326219,0.0016767759780682567,0.015216650795268905,8354.67,-0.022556246985219075,61.67539199868033,76.53434718077928,53.08990438574437,58.59388201128319,80.5828147610857,65.10154904974885,65.0,Recovery / Constructive Trend
2025-10-30,8184.06,8176.36,8231.88,8145.6,8153.6675000000005,7975.4405,0.0021846092806707684,-0.010912035386465346,0.0139981266447613,8354.67,-0.020420914291049197,62.795597809206626,76.17348941415841,45.452778768120794,58.06585487939656,82.1843142817131,63.900917110006546,64.0,Recovery / Constructive Trend
2025-10-31,8163.88,8202.52,8215.55,8144.08,8155.9465,7986.442666666667,-0.002465768823786796,-0.013037191781153035,0.005614475937080421,8354.67,-0.022836329861023796,60.72954438825712,75.61197334082154,44.17768493130818,54.43293957273485,80.37275260423215,62.1596098342776,62.0,Recovery / Constructive Trend
2025-11-03,8275.08,8208.03,8282.16,8201.36,8162.706,7999.524333333334,0.013620974340632142,0.019456336275663233,0.016608332545034354,8354.67,-0.009526408583462875,70.32506867208005,75.19946060959542,64.64661857918111,59.19694410284822,90.47359141653712,70.75361022694004,71.0,Healthy Uptrend
2025-11-04,8241.91,8275.95,8317.08,8225.91,8166.3375,8011.333166666666,-0.004008420462400353,0.01844641358866017,0.008890624387950963,8354.67,-0.01349664319476418,66.94061138178537,74.51109916183535,63.99016883262911,55.85260390144542,87.37751760392686,68.62363431712977,69.0,Recovery / Constructive Trend
2025-11-05,8318.53,8213.6,8318.53,8181.9,8173.9625,8023.210000000001,0.00929638882249395,0.01865122418940479,0.018674925269684506,8354.67,-0.004325724415207288,73.26475684222939,74.09216199002638,64.12329572311312,60.09246761686329,95.67427558479271,71.90842439580679,72.0,Healthy Uptrend
2025-11-06,8337.06,8354.68,8362.92,8289.89,8178.2685,8032.299333333333,0.002227557032312033,0.018694877603536497,0.010437598625126165,8362.92,-0.003092221377222426,74.56220531277486,73.62958107719925,64.15167044229872,56.52295940422134,96.90777862277757,71.77561272450298,72.0,Healthy Uptrend
2025-11-07,8394.59,8346.58,8398.76,8332.6,8185.1050000000005,8040.660666666667,0.006900514090099064,0.02825984703351847,0.016557558495784663,8398.76,-0.0004965018645609609,77.79672038416125,73.47317770156702,70.50656468901231,59.17494201484002,99.50349813543903,74.6352145942125,75.0,Healthy Uptrend
2025-11-10,8391.24,8443.32,8478.15,8391.24,8193.306999999999,8048.327166666667,-0.0003990665416655492,0.014037326527356786,0.019938739789964854,8478.15,-0.010251057129208596,77.07894443598911,73.51024538991663,61.12426224278191,60.64012057565144,89.81170715309355,71.80328592848936,72.0,Healthy Uptrend
2025-11-11,8366.51,8437.96,8443.69,8338.4,8208.3065,8056.129333333333,-0.0029471210452804986,0.015117854963230704,0.03718951914828206,8478.15,-0.013167967068287267,74.45518938650741,74.16720986935505,61.826605726099956,67.87580765931283,87.62402469878455,72.18745404728637,72.0,Healthy Uptrend
2025-11-12,8388.57,8392.28,8428.95,8377.5,8225.1765,8064.889666666667,0.002636702758975984,0.008419756856079097,0.04190695265408628,8478.15,-0.01056598432441036,74.8987836309652,74.90598507464591,57.47284195645141,69.76278106163451,89.57551175669224,72.11266808415571,72.0,Healthy Uptrend
2025-11-13,8372.0,8412.83,8418.16,8354.84,8237.5385,8072.025833333333,-0.0019753068759037484,0.0041909258179742,0.030430437329841187,8478.15,-0.01252042013882737,72.24226448228427,75.25223841474742,54.72410178168323,65.17217493193648,88.10968489587947,70.0173540340872,70.0,Recovery / Constructive Trend
2025-11-14,8370.44,8378.13,8417.13,8360.94,8260.2775,8080.021333333333,-0.00018633540372670065,-0.0028768528302156593,0.05745320036484647,8478.15,-0.012704422545012695,70.00231227098608,76.15443630841905,50.273888301870606,75.98128014593858,87.97168309124048,70.28844074978954,70.0,Recovery / Constructive Trend
2025-11-17,8416.88,8397.84,8452.33,8392.0,8276.6725,8089.321833333333,0.005548095440621736,0.0030555674727452686,0.04053663131816365,8478.15,-0.007226812453188569,72.70506051797976,76.58012195130243,53.986118857284424,69.21465252726546,92.77318754681143,71.41328904844738,71.0,Healthy Uptrend
2025-11-18,8361.93,8427.4,8442.87,8341.9,8282.865000000002,8096.572166666667,-0.00652854739523423,-0.000547420609071203,0.015033842837165912,8478.15,-0.013708179260805586,67.15920759302475,76.50442616322844,51.67154763455728,58.51466522943856,87.21886555439582,67.10726468548135,67.0,Recovery / Constructive Trend
2025-11-19,8406.58,8384.36,8426.63,8375.58,8295.566499999999,8104.9191666666675,0.005339676366580504,0.002146969030478507,0.031159575838234588,8478.15,-0.008441700135052965,70.03670153207753,76.76121127261898,53.39552986981103,65.46383033529384,91.55829986494703,69.855823788529,70.0,Recovery / Constructive Trend
2025-11-20,8419.92,8449.54,8491.43,8419.92,8302.845,8112.9815,0.0015868522038688937,0.005723841376015226,0.01759292270691959,8491.43,-0.008421431961401105,70.57544130957521,76.7012161312089,55.7204968944099,59.623599839665154,91.5785680385989,69.59343258436643,70.0,Recovery / Constructive Trend
2025-11-21,8414.35,8403.9,8432.6,8361.27,8309.9765,8120.685833333334,-0.0006615264753109251,0.005245841317780275,0.017243088499127257,8491.43,-0.009077387436509543,69.42001761376821,76.65484483402113,55.40979685655718,59.47200501628848,90.92261256349046,69.0847378727395,69.0,Recovery / Constructive Trend
2025-11-24,8570.25,8458.29,8570.25,8429.46,8332.6315,8133.015166666667,0.018527872028142323,0.018221716360456774,0.05582008463561716,8570.25,0.0,79.25831083493856,77.27197596725648,63.844115634296905,75.32803385424687,100.0,77.1635154472921,77.0,Healthy Uptrend
2025-11-25,8521.88,8570.85,8574.38,8487.22,8354.094,8146.111999999999,-0.005643942708789207,0.01912835912283395,0.05304208891299855,8574.38,-0.006122891684296694,75.0421422119502,77.76572185602166,64.43343342984207,74.21683556519942,93.87710831570331,75.36099597990913,75.0,Healthy Uptrend
2025-11-26,8602.13,8533.89,8602.13,8503.15,8375.8895,8159.454499999999,0.0094169361690144,0.02326154036480932,0.05337965423414981,8602.13,0.0,78.50546112147255,78.26283515644344,67.17436024320621,74.35186169365993,100.0,77.70499842824286,78.0,Healthy Uptrend
2025-11-27,8545.87,8611.33,8622.27,8521.5,8393.98,8170.4546666666665,-0.0065402406148242775,0.014958574428260762,0.04420910892637653,8622.27,-0.00886077564260912,73.57133326503052,78.67887972289094,61.72307337836949,70.68364357055061,91.13922435739089,73.80220355722746,74.0,Healthy Uptrend
2025-11-28,8508.71,8555.66,8572.36,8495.21,8411.2215,8181.144,-0.004348299236941577,0.011214175783037073,0.04223849444136851,8622.27,-0.01317054557558528,68.69271781750119,79.06145033017381,59.2892142589741,69.89539777654741,87.62209081831104,71.47753952790184,72.0,Healthy Uptrend
2025-12-01,8548.79,8541.54,8553.62,8493.25,8424.907,8194.176333333333,0.0047104672741229425,-0.0025040109681746525,0.03307641738810996,8622.27,-0.008522117725378586,71.02828197391392,79.0789419998243,50.49759341909521,66.23056695524399,91.47788227462141,70.26011204669803,70.0,Recovery / Constructive Trend
2025-12-02,8617.04,8577.61,8625.64,8564.7,8443.663499999999,8210.650333333333,0.00798358598117388,0.011166550103967943,0.04551493525165906,8625.64,-0.0009970274669471868,75.26666327951142,79.18969004931836,59.258257567579165,71.20597410066362,99.00297253305281,74.81026637810368,75.0,Healthy Uptrend
2025-12-03,8611.79,8655.02,8669.19,8591.81,8458.3265,8225.863333333333,-0.0006092579354395333,0.0011229776811094716,0.03525382489454265,8669.19,-0.0066211491500358655,73.60761197856347,79.13001634276279,52.729935492721154,67.10152995781706,93.37885084996414,71.81388935647294,72.0,Healthy Uptrend
2025-12-04,8640.2,8646.65,8650.3,8606.9,8473.4835,8240.734999999999,0.0032989657202509015,0.01103808038268772,0.03636053956670593,8669.19,-0.0033440263738595544,74.75631303229663,79.12182893880231,59.17475224874702,67.54421582668238,96.65597362614045,73.83953133075538,74.0,Healthy Uptrend
2025-12-05,8632.76,8658.89,8689.1,8617.04,8485.392,8253.713333333333,-0.000861091178445017,0.014579178277318361,0.028371844247306877,8689.1,-0.00648398568321229,73.02544419868873,79.03481422907026,61.47646588025694,64.29446584049964,93.5160143167877,72.9574013006793,73.0,Healthy Uptrend
2025-12-08,8710.7,8676.73,8720.09,8642.06,8501.365000000002,8266.606333333333,0.009028398797140236,0.018939522435338807,0.03807065463507198,8720.09,-0.0010768237483786969,77.31184639172645,79.19921653460466,64.31068958297023,68.22826185402879,98.9231762516213,75.9820528710296,76.0,Healthy Uptrend
2025-12-09,8657.18,8743.21,8749.26,8626.85,8515.8985,8278.264333333334,-0.0061441675181099775,0.004658212100674852,0.03474208481194663,8749.26,-0.010524318628089668,72.44274165550485,79.35289796858774,55.027837865438656,66.89683392477865,89.60676102893275,71.5718157534962,72.0,Healthy Uptrend
2025-12-10,8700.92,8713.71,8720.88,8668.61,8531.516,8289.526666666667,0.005052453570331128,0.010349764683068141,0.03723519026484845,8749.26,-0.005525038688986239,74.89219500965599,79.59608871917895,58.72734704399429,67.89407610593938,94.47496131101376,73.74375763848268,74.0,Healthy Uptrend
2025-12-11,8620.48,8764.09,8776.97,8560.11,8543.939999999999,8299.727499999999,-0.009244999379376062,-0.0022823545751257113,0.02967988533205923,8776.97,-0.017829615459549197,66.71879718256457,79.71207940260688,50.63058725492458,64.86128364389234,84.1277884053381,68.21174784352365,68.0,Recovery / Constructive Trend
2025-12-12,8660.5,8651.77,8680.04,8585.42,8558.443,8309.883833333333,0.004642432903968263,0.003213340808733145,0.0346528975776661,8776.97,-0.013269955349055507,68.94353680920712,79.95563425746238,54.088671525676546,66.86115903106644,87.54753348820837,70.27363111574384,70.0,Recovery / Constructive Trend
2025-12-15,8649.66,8705.24,8720.68,8622.99,8570.081999999999,8320.044166666667,-0.0012516598348825125,-0.007007473566992384,0.02765632871087642,8776.97,-0.014505005713816854,66.96416907096109,80.02623233270084,47.79551585980457,63.98440910804645,86.62124571463735,67.91469791409516,68.0,Recovery / Constructive Trend
2025-12-16,8686.47,8696.7,8700.86,8611.35,8586.309,8329.398666666666,0.0042556586039219635,0.0033833188174439144,0.03881161406517375,8776.97,-0.010311075462260844,68.74889897393638,80.42190160506185,54.199157231338546,68.5246456260695,89.76669340330437,70.82534272395495,71.0,Healthy Uptrend
2025-12-17,8677.34,8708.33,8729.47,8660.75,8599.847,8338.578333333333,-0.001051059866666093,-0.0027100582467141088,0.03220810365213911,8776.97,-0.011351297771326485,66.75823069875547,80.66625965617241,50.37396505197154,65.88324146085564,88.98652667150513,69.04996602034291,69.0,Recovery / Constructive Trend
2025-12-18,8618.2,8705.14,8730.71,8618.2,8609.761,8348.203833333335,-0.006815452661760313,-0.0002644864323099183,0.023548917329380803,8776.97,-0.01808938620047673,60.73512493552374,80.66547558543674,51.841308140614046,62.204530842731685,83.93296034964246,66.47914366651311,67.0,Recovery / Constructive Trend
2025-12-19,8609.55,8657.24,8671.77,8562.89,8619.520999999999,8356.7075,-0.0010036898656333726,-0.005883032157496748,0.023198464527860008,8776.97,-0.019074919932505208,59.1516852657281,80.72470377837199,48.47018070550195,62.05266796207267,83.1938100506211,65.24799886478483,65.0,Recovery / Constructive Trend
2025-12-22,8645.84,8629.25,8648.79,8609.39,8623.3005,8365.417333333333,0.004215086735079199,-0.0004416358562070455,0.008820046089670575,8776.97,-0.014940235639406274,61.96034279450197,80.41364622892694,51.73501848627578,55.82201997219058,86.29482327044529,66.0413034157106,66.0,Recovery / Constructive Trend
2025-12-23,8584.78,8656.65,8667.73,8567.0,8626.4455,8374.146,-0.007062356000110959,-0.011706711702221817,0.007381000436523566,8776.97,-0.02189707837670618,56.458019702321224,80.06419281440752,44.97597297866691,55.198433522493545,81.07719121747036,62.336132860152695,62.0,Recovery / Constructive Trend
2025-12-24,8537.91,8597.39,8611.33,8525.1,8623.2345,8382.380833333333,-0.005459662332639947,-0.01606828820813755,-0.007465592824102751,8776.97,-0.02723719005533798,52.74387122372695,79.36666213666227,42.359027075117474,49.46169843980506,77.07210745849652,59.263097828127556,59.0,Recovery / Constructive Trend
2025-12-29,8644.26,8545.72,8652.18,8545.72,8628.154,8391.933833333333,0.012456210009241131,0.003023833283052113,0.011513163668532167,8776.97,-0.015120252205487628,61.40000978193011,79.07423910615124,53.96549163398387,56.989037589697276,86.15981084588428,66.14599776095663,66.0,Recovery / Constructive Trend
2025-12-30,8646.94,8627.4,8663.67,8584.87,8635.0655,8400.744499999999,0.00031003232202642117,0.004342851833138983,0.01624570587080787,8776.97,-0.014814907650362086,61.03136160345274,78.94644248494892,54.82285369154034,59.03980587735008,86.38881926222844,66.50544264840647,67.0,Recovery / Constructive Trend
2026-01-02,8748.13,8676.74,8748.13,8664.97,8645.032500000001,8410.881833333333,0.011702405706527141,0.011831123407326505,0.023317919845966317,8776.97,-0.0032858720036641476,68.94422606277051,78.9195075680829,59.69023021476223,62.10443193325207,96.71412799633585,71.33826834342572,71.0,Healthy Uptrend
2026-01-05,8859.19,8778.73,8859.19,8732.32,8657.140000000001,8422.380333333333,0.012695284592250111,0.03196470963728837,0.028101296965083122,8859.19,0.0,76.66955830678485,78.93665789097398,72.97647309152558,64.17722868486935,100.0,76.95691088581447,77.0,Healthy Uptrend
2026-01-06,8933.61,8890.72,8940.11,8839.01,8673.231,8435.173333333332,0.008400316507491068,0.046346236959630804,0.03736969898244147,8940.11,-0.0007270604052970198,80.01049608848193,79.1110121428053,82.5641579730872,67.94787959297659,99.27293959470298,80.41320935528012,80.0,Healthy Uptrend
2026-01-07,8944.81,8959.09,8970.87,8916.03,8688.4615,8446.737833333333,0.001253692516239191,0.03476873671083469,0.03525497094974628,8970.87,-0.0029049579360754807,79.7522377811078,79.30869949063373,74.84582447388979,67.10198837989851,97.09504206392452,78.49681356514596,79.0,Healthy Uptrend
2026-01-08,8925.47,8946.7,9002.92,8918.41,8703.097,8457.864666666666,-0.002162147658809954,0.03221139501372727,0.033906884935988035,9002.92,-0.00860276443642738,77.77550968350694,79.49729588957716,73.14093000915152,66.56275397439522,91.39723556357262,76.95929953179323,77.0,Healthy Uptrend
2026-01-09,8936.75,8969.15,8981.02,8908.17,8714.3995,8469.6905,0.001263798993218268,0.021561179360617633,0.025950842067801627,9002.92,-0.007349837608242704,77.75764899233734,79.44615951432925,66.04078624041175,63.24536489604737,92.65016239175729,75.1488127979487,75.0,Healthy Uptrend
2026-01-12,8884.72,8991.76,9000.97,8715.41,8725.7765,8483.327166666666,-0.005822027023246745,0.002881753297987677,0.02628338558283394,9002.92,-0.013129073678317837,73.66154920424562,79.2897549846942,53.87313964369199,63.38946708589471,87.65319474126163,70.969270973196,71.0,Healthy Uptrend
2026-01-13,8948.3,8931.24,8956.73,8841.02,8738.145499999999,8498.279333333334,0.0071561062138143505,0.001644352059245735,0.028431476211710827,9002.92,-0.006066920510234497,77.02512020428136,79.1126313491381,53.06882883850973,64.32030635840803,93.9330794897655,72.54081356900863,73.0,Healthy Uptrend
2026-01-14,9032.58,9007.05,9049.3,8979.6,8758.7505,8513.409666666666,0.009418548774627666,0.009812394002779223,0.04780476261182676,9049.3,-0.0018476567248294495,80.63176733941674,79.40908184495915,58.37805610180649,72.12190504473071,98.15234327517055,76.35093196765277,76.0,Healthy Uptrend
2026-01-15,9075.41,9072.3,9100.83,9041.0,8779.496000000001,8532.738833333333,0.0047417238485572,0.016799115340704773,0.047908319381098075,9100.83,-0.0027931518334042282,81.85256192382789,79.45943509384739,62.9194249714581,72.16332775243923,97.20684816659578,77.54969632442729,78.0,Healthy Uptrend
2026-01-19,9133.87,9098.7,9133.87,9026.0,8803.7065,8550.153666666667,0.006441582253584155,0.02205723557221595,0.055980235061262595,9133.87,0.0,83.75139181434548,79.82738458384824,66.3714903814773,75.39209402450504,100.0,79.66537587023691,80.0,Healthy Uptrend
2026-01-20,9134.7,9156.19,9174.47,9120.15,8826.118,8565.097333333333,9.087057293344358e-05,0.02813594575856082,0.05160093801049226,9174.47,-0.004334855310442864,82.48118481987215,80.2374606211909,70.42396383904054,73.6403752041969,95.66514468955714,79.50108411865273,80.0,Healthy Uptrend
2026-01-21,9010.33,9094.43,9105.23,8977.68,8842.7675,8579.393666666667,-0.013615115986294057,0.006932042957880302,0.03837466320323957,9174.47,-0.01789095173890143,74.21182621843215,80.34921018699808,56.505827922622196,68.34986528129583,84.08178619582392,72.31267440858036,72.0,Healthy Uptrend
2026-01-22,8992.18,9052.17,9109.71,8992.13,8861.466499999999,8591.3575,-0.002014354635179849,-0.0044726977231310805,0.04339421224849738,9174.47,-0.019869267652518285,71.06308137597789,80.71980912213222,49.31638136612135,70.35768489939895,82.59804926061129,70.17561062752166,70.0,Recovery / Constructive Trend
2026-01-23,8951.01,9031.49,9039.67,8837.83,8878.5395,8602.679,-0.004578422584957109,-0.013707369694592297,0.03966060943951777,9174.47,-0.024356720333708504,66.12182611791052,81.03340657020912,43.77557818324462,68.86424377580711,79.23245974971863,67.10289765591729,67.0,Recovery / Constructive Trend
2026-01-26,8975.33,8967.73,9058.05,8923.53,8895.014,8616.982,0.0027170118232466844,-0.01735737425647621,0.038109657361228066,9174.47,-0.021705886007584052,66.77199608679658,81.1327945213301,41.58557544611428,68.24386294449123,81.22058549431196,66.99055053669923,67.0,Recovery / Constructive Trend
2026-01-27,8980.23,8974.57,8980.23,8873.48,8914.7865,8631.775333333333,0.0005459409291914685,-0.016910243357745824,0.04606408085006253,9174.47,-0.02117179520996848,65.50575440028767,81.39356654556123,41.85385398535251,71.425632340025,81.62115359252364,67.24684896380322,67.0,Recovery / Constructive Trend
2026-01-28,8320.56,8393.51,8596.17,8187.73,8903.919,8634.347666666667,-0.07345802947140556,-0.07655324499768601,-0.02545704979321639,9174.47,-0.09307458632487764,23.793157821853498,80.61040531029501,13.493593834336064,43.34460307030643,40.097030128170886,40.50066091436007,41.0,Repair Phase
2026-01-29,8232.2,8027.83,8296.94,7481.99,8883.316,8635.15,-0.010619477535165789,-0.08451565693747232,-0.04766862634858271,9174.47,-0.10270566038147144,20.90116558576401,79.36952455950392,11.209760035942345,35.79266704148188,36.485377356948206,37.37212061471076,37.0,Bearish / Weak Trend
2026-01-30,8329.61,8308.72,8408.3,8167.16,8867.449499999999,8637.912166666667,0.011832802895945127,-0.06942233334562242,-0.03669853150363023,9174.47,-0.0920881533211182,25.73870592665917,78.28662117097612,16.583655550230283,39.52249928876572,40.46694250458068,40.58506732456076,41.0,Repair Phase
2026-02-02,7922.73,8306.16,8313.06,7820.23,8826.1795,8632.039666666667,-0.048847425029503344,-0.11727702491161884,-0.09435159285470152,9174.47,-0.13643730918516273,11.669571981852393,76.24530475010555,5.476520640466702,21.41210178632462,25.89067270370932,29.45838444849507,30.0,Bearish / Weak Trend
2026-02-03,8122.6,7888.77,8122.6,7712.35,8789.35,8630.051166666666,0.02522741529750494,-0.09550200830045552,-0.08314417006520913,9174.47,-0.11465185454854598,20.047049364666726,73.8439648494167,9.287148547420284,24.21395748369772,32.00555454429526,33.16518480822243,33.0,Bearish / Weak Trend
